cohort_month,month_number,active_customers,total_revenue,avg_revenue_per_active_customer,avg_orders_per_active_customer,cumulative_ltv,cohort_size,cumulative_ltv_per_user
2023-06,20,2,133.59,66.8,1,11228.89,52,215.94
2023-06,21,0,0,,,11228.89,52,215.94
2023-06,22,4,171.81,42.95,1,11400.7,52,219.24
2023-06,23,1,66.54,66.54,1,11467.24,52,220.52
2023-06,24,2,103.81,51.91,1,11571.05,52,222.52
2023-06,25,5,442.1,88.42,1,12013.15,52,231.02
2023-06,26,2,329.75,164.88,1,12342.9,52,237.36
2023-06,27,3,348.56,116.19,1,12691.46,52,244.07
2023-06,28,0,0,,,12691.46,52,244.07
2023-06,29,2,328.03,164.01,1,13019.49,52,250.37
2023-06,30,2,130.01,65,1,13149.5,52,252.88
2023-06,31,2,700.42,350.21,1,13849.92,52,266.34
2023-06,32,1,51.94,51.94,1,13901.86,52,267.34
2023-06,33,0,0,,,13901.86,52,267.34
2023-07,0,59,8365.93,141.8,1.03,8365.93,59,141.8
2023-07,1,3,180.79,60.26,1,8546.72,59,144.86
2023-07,2,4,1016.21,254.05,1,9562.93,59,162.08
2023-07,3,3,291.54,97.18,1,9854.47,59,167.02
2023-07,4,0,0,,,9854.47,59,167.02
2023-07,5,4,638.49,159.62,1,10492.96,59,177.85
2023-07,6,3,116.37,38.79,1,10609.33,59,179.82
2023-07,7,4,1012.07,253.02,1,11621.4,59,196.97
2023-07,8,1,23,23,1,11644.4,59,197.36
2023-07,9,0,0,,,11644.4,59,197.36
2023-07,10,1,10.02,10.02,1,11654.42,59,197.53
2023-07,11,3,322,107.33,1,11976.42,59,202.99
2023-07,12,3,410.13,136.71,1.67,12386.55,59,209.94
2023-07,13,3,123.23,41.08,1,12509.78,59,212.03
2023-07,14,6,510.81,85.14,1,13020.59,59,220.69
2023-07,15,2,117.9,58.95,1.5,13138.49,59,222.69
2023-07,16,1,117.91,117.91,1,13256.4,59,224.68
2023-07,17,2,78.21,39.11,1,13334.61,59,226.01
2023-07,18,6,951.06,158.51,1,14285.67,59,242.13
2023-07,19,0,0,,,14285.67,59,242.13
2023-07,20,4,306.55,76.64,1,14592.22,59,247.33
2023-07,21,2,277.82,138.91,1,14870.04,59,252.03
2023-07,22,2,118.43,59.22,1,14988.47,59,254.04
2023-07,23,3,464.85,154.95,1,15453.32,59,261.92
2023-07,24,2,88.12,44.06,1,15541.44,59,263.41
2023-07,25,2,146.28,73.14,1,15687.72,59,265.89
2023-07,26,2,146.65,73.33,1,15834.37,59,268.38
2023-07,27,5,449.17,89.83,1.2,16283.54,59,275.99
2023-07,28,0,0,,,16283.54,59,275.99
2023-07,29,3,178.06,59.35,1.33,16461.6,59,279.01
2023-07,30,0,0,,,16461.6,59,279.01
2023-07,31,3,166,55.33,1,16627.6,59,281.82
2023-07,32,1,142.33,142.33,1,16769.93,59,284.24
2023-08,0,55,5808.6,105.61,1.02,5808.6,55,105.61
2023-08,1,1,155.32,155.32,1,5963.92,55,108.43
2023-08,2,0,0,,,5963.92,55,108.43
2023-08,3,1,39.17,39.17,1,6003.09,55,109.15
2023-08,4,2,500.31,250.16,1,6503.4,55,118.24
2023-08,5,3,135.4,45.13,1,6638.8,55,120.71
2023-08,6,1,244.83,244.83,1,6883.63,55,125.16
2023-08,7,1,32.25,32.25,1,6915.88,55,125.74
2023-08,8,5,683.08,136.62,1,7598.96,55,138.16
2023-08,9,1,136.64,136.64,1,7735.6,55,140.65
2023-08,10,0,0,,,7735.6,55,140.65
2023-08,11,2,438.11,219.06,1,8173.71,55,148.61
2023-08,12,1,374.77,374.77,1,8548.48,55,155.43
2023-08,13,1,87.99,87.99,1,8636.47,55,157.03
2023-08,14,2,130.24,65.12,1.5,8766.71,55,159.39
2023-08,15,2,133.2,66.6,1,8899.91,55,161.82
2023-08,16,2,476.95,238.47,1.5,9376.86,55,170.49
2023-08,17,2,348.74,174.37,1,9725.6,55,176.83
2023-08,18,1,80.04,80.04,1,9805.64,55,178.28
2023-08,19,2,532.04,266.02,1,10337.68,55,187.96
2023-08,20,3,240.3,80.1,1,10577.98,55,192.33
2023-08,21,2,531.89,265.94,1,11109.87,55,202
2023-08,22,4,431.51,107.88,1,11541.38,55,209.84
2023-08,23,1,52.97,52.97,1,11594.35,55,210.81
2023-08,24,2,191.48,95.74,1,11785.83,55,214.29
2023-08,25,0,0,,,11785.83,55,214.29
2023-08,26,2,70.64,35.32,1,11856.47,55,215.57
2023-08,27,0,0,,,11856.47,55,215.57
2023-08,28,2,69.91,34.95,1,11926.38,55,216.84
2023-08,29,2,73.97,36.98,1,12000.35,55,218.19
2023-08,30,2,439.94,219.97,1,12440.29,55,226.19
2023-08,31,1,60.86,60.86,1,12501.15,55,227.29
2023-09,0,49,4187.02,85.45,1,4187.02,49,85.45
2023-09,1,0,0,,,4187.02,49,85.45
2023-09,2,1,72.16,72.16,1,4259.18,49,86.92
2023-09,3,3,432.12,144.04,1,4691.3,49,95.74
2023-09,4,1,301.51,301.51,1,4992.81,49,101.89
2023-09,5,3,257.15,85.72,1,5249.96,49,107.14
2023-09,6,0,0,,,5249.96,49,107.14
2023-09,7,2,373.95,186.97,1,5623.91,49,114.77
2023-09,8,1,327.62,327.62,1,5951.53,49,121.46
2023-09,9,3,343.72,114.57,1.33,6295.25,49,128.47
2023-09,10,2,600.91,300.46,1,6896.16,49,140.74
2023-09,11,1,183.74,183.74,1,7079.9,49,144.49
2023-09,12,2,468.08,234.04,1,7547.98,49,154.04
2023-09,13,3,1736.8,578.93,1,9284.78,49,189.49
2023-09,14,1,188.45,188.45,1,9473.23,49,193.33
2023-09,15,4,574.37,143.59,1,10047.6,49,205.05
2023-09,16,2,230.4,115.2,1,10278,49,209.76
2023-09,17,2,135.27,67.63,1,10413.27,49,212.52
2023-09,18,2,55.65,27.82,1,10468.92,49,213.65
2023-09,19,2,185.96,92.98,1,10654.88,49,217.45
2023-09,20,0,0,,,10654.88,49,217.45
2023-09,21,3,426.44,142.15,1,11081.32,49,226.15
2023-09,22,2,379.76,189.88,1,11461.08,49,233.9
2023-09,23,1,113.11,113.11,1,11574.19,49,236.21
2023-09,24,5,1538.77,307.75,1,13112.96,49,267.61
2023-09,25,3,126.26,42.09,1,13239.22,49,270.19
2023-09,26,2,229.78,114.89,1,13469,49,274.88
2023-09,27,3,100.76,33.59,1,13569.76,49,276.93
2023-09,28,2,206.08,103.04,1,13775.84,49,281.14
2023-09,29,3,179.37,59.79,1,13955.21,49,284.8
2023-09,30,3,125.11,41.7,1,14080.32,49,287.35
2023-10,0,66,8669.13,131.35,1.03,8669.13,66,131.35
2023-10,1,4,315.61,78.9,1,8984.74,66,136.13
2023-10,2,2,49.39,24.7,1,9034.13,66,136.88
2023-10,3,3,1017.33,339.11,1,10051.46,66,152.29
2023-10,4,2,372.29,186.14,1.5,10423.75,66,157.94
2023-10,5,4,204.57,51.14,1,10628.32,66,161.04
2023-10,6,0,0,,,10628.32,66,161.04
2023-10,7,6,754.11,125.69,1,11382.43,66,172.46
2023-10,8,4,262.86,65.72,1,11645.29,66,176.44
2023-10,9,2,339.44,169.72,1.5,11984.73,66,181.59
2023-10,10,0,0,,,11984.73,66,181.59
2023-10,11,2,42.2,21.1,1,12026.93,66,182.23
2023-10,12,1,48,48,1,12074.93,66,182.95
2023-10,13,3,292.71,97.57,1,12367.64,66,187.39
2023-10,14,1,267.13,267.13,1,12634.77,66,191.44
2023-10,15,3,797.12,265.71,1,13431.89,66,203.51
2023-10,16,2,175.28,87.64,1,13607.17,66,206.17
2023-10,17,5,444.73,88.95,1,14051.9,66,212.91
2023-10,18,5,509.85,101.97,1,14561.75,66,220.63
2023-10,19,5,211.96,42.39,1,14773.71,66,223.84
2023-10,20,3,171.75,57.25,1,14945.46,66,226.45
2023-10,21,3,340.44,113.48,1,15285.9,66,231.6
2023-10,22,2,347.15,173.57,1,15633.05,66,236.86
2023-10,23,3,145.9,48.63,1,15778.95,66,239.08
2023-10,24,6,991.41,165.23,1,16770.36,66,254.1
2023-10,25,1,260.25,260.25,1,17030.61,66,258.04
2023-10,26,3,262.28,87.43,1,17292.89,66,262.01
2023-10,27,4,388.14,97.03,1.25,17681.03,66,267.89
2023-10,28,2,229.59,114.8,1,17910.62,66,271.37
2023-10,29,2,100.73,50.37,1,18011.35,66,272.9
2023-11,0,38,4549.62,119.73,1,4549.62,38,119.73
2023-11,1,1,31.65,31.65,1,4581.27,38,120.56
2023-11,2,1,388.49,388.49,2,4969.76,38,130.78
2023-11,3,1,39.42,39.42,1,5009.18,38,131.82
2023-11,4,1,228.47,228.47,1,5237.65,38,137.83
2023-11,5,0,0,,,5237.65,38,137.83
2023-11,6,0,0,,,5237.65,38,137.83
2023-11,7,2,73.11,36.55,1,5310.76,38,139.76
2023-11,8,4,403.97,100.99,1,5714.73,38,150.39
2023-11,9,1,104.72,104.72,1,5819.45,38,153.14
2023-11,10,3,333.71,111.24,1.33,6153.16,38,161.93
2023-11,11,1,81.23,81.23,1,6234.39,38,164.06
2023-11,12,2,116.25,58.13,1,6350.64,38,167.12
2023-11,13,1,390.6,390.6,1,6741.24,38,177.4
2023-11,14,1,108.34,108.34,1,6849.58,38,180.25
2023-11,15,1,99.25,99.25,1,6948.83,38,182.86
2023-11,16,3,297.24,99.08,1,7246.07,38,190.69
2023-11,17,4,346.08,86.52,1,7592.15,38,199.79
2023-11,18,1,234.28,234.28,1,7826.43,38,205.96
2023-11,19,0,0,,,7826.43,38,205.96
2023-11,20,1,32.42,32.42,1,7858.85,38,206.81
2023-11,21,3,278.54,92.85,1,8137.39,38,214.14
2023-11,22,1,141.68,141.68,1,8279.07,38,217.87
2023-11,23,3,272.25,90.75,1,8551.32,38,225.03
2023-11,24,2,154.67,77.33,1,8705.99,38,229.1
2023-11,25,1,169.6,169.6,1,8875.59,38,233.57
2023-11,26,1,137.65,137.65,1,9013.24,38,237.19
2023-11,27,0,0,,,9013.24,38,237.19
2023-11,28,0,0,,,9013.24,38,237.19
2023-12,0,52,5576.97,107.25,1,5576.97,52,107.25
2023-12,1,2,208.2,104.1,1,5785.17,52,111.25
2023-12,2,2,201.05,100.53,1,5986.22,52,115.12
2023-12,3,2,187.14,93.57,1,6173.36,52,118.72
2023-12,4,2,184.76,92.38,1,6358.12,52,122.27
2023-12,5,2,168.34,84.17,1,6526.46,52,125.51
2023-12,6,1,110.58,110.58,1,6637.04,52,127.64
2023-12,7,3,242.37,80.79,1,6879.41,52,132.3
2023-12,8,3,619.83,206.61,1,7499.24,52,144.22
2023-12,9,2,282.34,141.17,1.5,7781.58,52,149.65
2023-12,10,1,454.28,454.28,1,8235.86,52,158.38
2023-12,11,2,692.92,346.46,1,8928.78,52,171.71
2023-12,12,1,25.6,25.6,1,8954.38,52,172.2
2023-12,13,1,46.91,46.91,1,9001.29,52,173.1
2023-12,14,1,186.95,186.95,1,9188.24,52,176.7
2023-12,15,5,508.53,101.71,1,9696.77,52,186.48
2023-12,16,3,154.13,51.38,1,9850.9,52,189.44
2023-12,17,4,884.74,221.19,1,10735.64,52,206.45
2023-12,18,0,0,,,10735.64,52,206.45
2023-12,19,2,698.32,349.16,1,11433.96,52,219.88
2023-12,20,3,283.84,94.61,1,11717.8,52,225.34
2023-12,21,2,350.29,175.15,1,12068.09,52,232.08
2023-12,22,2,146.35,73.17,1,12214.44,52,234.89
2023-12,23,0,0,,,12214.44,52,234.89
2023-12,24,2,167.98,83.99,1,12382.42,52,238.12
2023-12,25,1,39.58,39.58,1,12422,52,238.88
2023-12,26,2,372.84,186.42,1,12794.84,52,246.05
2023-12,27,3,199.76,66.59,1,12994.6,52,249.9
2024-01,0,56,8058.28,143.9,1.05,8058.28,56,143.9
2024-01,1,3,431.59,143.86,1,8489.87,56,151.6
2024-01,2,2,259.21,129.61,1,8749.08,56,156.23
2024-01,3,1,35.87,35.87,1,8784.95,56,156.87
2024-01,4,5,346.19,69.24,1,9131.14,56,163.06
2024-01,5,1,55.5,55.5,1,9186.64,56,164.05
2024-01,6,4,579.35,144.84,1,9765.99,56,174.39
2024-01,7,2,987.71,493.86,1,10753.7,56,192.03
2024-01,8,1,92.03,92.03,1,10845.73,56,193.67
2024-01,9,2,259.88,129.94,1,11105.61,56,198.31
2024-01,10,2,289.79,144.89,1,11395.4,56,203.49
2024-01,11,2,284.7,142.35,1,11680.1,56,208.57
2024-01,12,4,242.21,60.55,1,11922.31,56,212.9
2024-01,13,1,127.8,127.8,1,12050.11,56,215.18
2024-01,14,3,922.31,307.44,1,12972.42,56,231.65
2024-01,15,1,33.84,33.84,1,13006.26,56,232.25
2024-01,16,1,52.79,52.79,1,13059.05,56,233.2
2024-01,17,2,191.64,95.82,1,13250.69,56,236.62
2024-01,18,2,111.65,55.83,1,13362.34,56,238.61
2024-01,19,3,175.68,58.56,1,13538.02,56,241.75
2024-01,20,2,267.37,133.69,1,13805.39,56,246.52
2024-01,21,3,272.6,90.87,1,14077.99,56,251.39
2024-01,22,3,234.51,78.17,1,14312.5,56,255.58
2024-01,23,4,579.17,144.79,1,14891.67,56,265.92
2024-01,24,3,201.94,67.31,1,15093.61,56,269.53
2024-01,25,1,17.2,17.2,1,15110.81,56,269.84
2024-01,26,0,0,,,15110.81,56,269.84
2024-02,0,48,5893.63,122.78,1,5893.63,48,122.78
2024-02,1,1,55.66,55.66,1,5949.29,48,123.94
2024-02,2,3,218.65,72.88,1,6167.94,48,128.5
2024-02,3,1,71.92,71.92,1,6239.86,48,130
2024-02,4,4,801.58,200.4,1,7041.44,48,146.7
2024-02,5,3,266.61,88.87,1,7308.05,48,152.25
2024-02,6,2,83.54,41.77,1,7391.59,48,153.99
2024-02,7,3,163.94,54.65,1,7555.53,48,157.41
2024-02,8,4,568.66,142.16,1,8124.19,48,169.25
2024-02,9,2,294.55,147.28,1,8418.74,48,175.39
2024-02,10,3,241.34,80.45,1,8660.08,48,180.42
2024-02,11,0,0,,,8660.08,48,180.42
2024-02,12,3,96.57,32.19,1,8756.65,48,182.43
2024-02,13,1,35.06,35.06,1,8791.71,48,183.16
2024-02,14,3,521.71,173.9,1,9313.42,48,194.03
2024-02,15,0,0,,,9313.42,48,194.03
2024-02,16,2,395.08,197.54,1.5,9708.5,48,202.26
2024-02,17,4,759.02,189.75,1,10467.52,48,218.07
2024-02,18,1,17.23,17.23,1,10484.75,48,218.43
2024-02,19,3,179.13,59.71,1,10663.88,48,222.16
2024-02,20,2,111.12,55.56,1,10775,48,224.48
2024-02,21,1,240.64,240.64,1,11015.64,48,229.49
2024-02,22,1,82.22,82.22,1,11097.86,48,231.21
2024-02,23,1,35.84,35.84,1,11133.7,48,231.95
2024-02,24,1,93.73,93.73,1,11227.43,48,233.9
2024-02,25,0,0,,,11227.43,48,233.9
2024-03,0,50,5594.57,111.89,1.02,5594.57,50,111.89
2024-03,1,3,193.39,64.46,1,5787.96,50,115.76
2024-03,2,5,422.03,84.41,1,6209.99,50,124.2
2024-03,3,0,0,,,6209.99,50,124.2
2024-03,4,1,360.25,360.25,1,6570.24,50,131.4
2024-03,5,1,75.11,75.11,1,6645.35,50,132.91
2024-03,6,3,145.67,48.56,1,6791.02,50,135.82
2024-03,7,2,69.08,34.54,1,6860.1,50,137.2
2024-03,8,2,91.95,45.98,1,6952.05,50,139.04
2024-03,9,1,94.6,94.6,1,7046.65,50,140.93
2024-03,10,0,0,,,7046.65,50,140.93
2024-03,11,1,102.19,102.19,1,7148.84,50,142.98
2024-03,12,1,38.78,38.78,1,7187.62,50,143.75
2024-03,13,2,262.43,131.22,1.5,7450.05,50,149
2024-03,14,0,0,,,7450.05,50,149
2024-03,15,2,312.23,156.12,1,7762.28,50,155.25
2024-03,16,1,230.85,230.85,1,7993.13,50,159.86
2024-03,17,3,135.85,45.28,1,8128.98,50,162.58
2024-03,18,5,696.02,139.2,1.2,8825,50,176.5
2024-03,19,3,186.28,62.09,1,9011.28,50,180.23
2024-03,20,2,144.16,72.08,1,9155.44,50,183.11
2024-03,21,4,306.83,76.71,1,9462.27,50,189.25
2024-03,22,3,369.17,123.06,1,9831.44,50,196.63
2024-03,23,3,119.08,39.69,1,9950.52,50,199.01
2024-03,24,1,92.77,92.77,1,10043.29,50,200.87
2024-04,0,50,5504.57,110.09,1.02,5504.57,50,110.09
2024-04,1,2,220.05,110.03,1,5724.62,50,114.49
2024-04,2,1,56.07,56.07,1,5780.69,50,115.61
2024-04,3,3,279.83,93.28,1,6060.52,50,121.21
2024-04,4,3,365.1,121.7,1.33,6425.62,50,128.51
2024-04,5,4,627.43,156.86,1,7053.05,50,141.06
2024-04,6,0,0,,,7053.05,50,141.06
2024-04,7,1,19.88,19.88,1,7072.93,50,141.46
2024-04,8,4,409.47,102.37,1,7482.4,50,149.65
2024-04,9,4,917.38,229.34,1.25,8399.78,50,168
2024-04,10,5,671.23,134.25,1,9071.01,50,181.42
2024-04,11,0,0,,,9071.01,50,181.42
2024-04,12,4,381.61,95.4,1.25,9452.62,50,189.05
2024-04,13,1,100.4,100.4,1,9553.02,50,191.06
2024-04,14,2,223.86,111.93,1,9776.88,50,195.54
2024-04,15,1,23.2,23.2,1,9800.08,50,196
2024-04,16,5,506.44,101.29,1,10306.52,50,206.13
2024-04,17,1,31.64,31.64,1,10338.16,50,206.76
2024-04,18,1,95.13,95.13,1,10433.29,50,208.67
2024-04,19,0,0,,,10433.29,50,208.67
2024-04,20,1,101.22,101.22,1,10534.51,50,210.69
2024-04,21,0,0,,,10534.51,50,210.69
2024-04,22,2,111.94,55.97,1,10646.45,50,212.93
2024-04,23,2,347.13,173.56,1,10993.58,50,219.87
2024-05,0,39,4468.84,114.59,1,4468.84,39,114.59
2024-05,1,0,0,,,4468.84,39,114.59
2024-05,2,1,77.44,77.44,1,4546.28,39,116.57
2024-05,3,1,125.51,125.51,1,4671.79,39,119.79
2024-05,4,1,86.68,86.68,1,4758.47,39,122.01
2024-05,5,3,156.41,52.14,1,4914.88,39,126.02
2024-05,6,2,301.42,150.71,1,5216.3,39,133.75
2024-05,7,1,56.63,56.63,1,5272.93,39,135.2
2024-05,8,1,66.17,66.17,1,5339.1,39,136.9
2024-05,9,1,121.35,121.35,1,5460.45,39,140.01
2024-05,10,1,91.01,91.01,1,5551.46,39,142.35
2024-05,11,3,137.16,45.72,1,5688.62,39,145.86
2024-05,12,1,102.98,102.98,1,5791.6,39,148.5
2024-05,13,2,69.92,34.96,1,5861.52,39,150.3
2024-05,14,0,0,,,5861.52,39,150.3
2024-05,15,3,227.65,75.88,1,6089.17,39,156.13
2024-05,16,3,386.82,128.94,1,6475.99,39,166.05
2024-05,17,1,167.14,167.14,1,6643.13,39,170.34
2024-05,18,0,0,,,6643.13,39,170.34
2024-05,19,0,0,,,6643.13,39,170.34
2024-05,20,3,77.08,25.69,1,6720.21,39,172.31
2024-05,21,0,0,,,6720.21,39,172.31
2024-05,22,2,422.77,211.38,1,7142.98,39,183.15
2024-06,0,27,4882.65,180.84,1.04,4882.65,27,180.84
2024-06,1,0,0,,,4882.65,27,180.84
2024-06,2,2,262.92,131.46,1,5145.57,27,190.58
2024-06,3,3,182.48,60.83,1,5328.05,27,197.34
2024-06,4,1,107.01,107.01,1,5435.06,27,201.3
2024-06,5,1,69.13,69.13,1,5504.19,27,203.86
2024-06,6,0,0,,,5504.19,27,203.86
2024-06,7,1,86.67,86.67,1,5590.86,27,207.07
2024-06,8,0,0,,,5590.86,27,207.07
2024-06,9,1,90.44,90.44,1,5681.3,27,210.42
2024-06,10,1,27.58,27.58,1,5708.88,27,211.44
2024-06,11,1,118.94,118.94,1,5827.82,27,215.85
2024-06,12,1,18.11,18.11,1,5845.93,27,216.52
2024-06,13,0,0,,,5845.93,27,216.52
2024-06,14,2,320.67,160.33,1,6166.6,27,228.39
2024-06,15,0,0,,,6166.6,27,228.39
2024-06,16,2,206.54,103.27,1,6373.14,27,236.04
2024-06,17,5,1569.33,313.87,1,7942.47,27,294.17
2024-06,18,1,64.4,64.4,1,8006.87,27,296.55
2024-06,19,4,530.83,132.71,1,8537.7,27,316.21
2024-06,20,0,0,,,8537.7,27,316.21
2024-06,21,0,0,,,8537.7,27,316.21
2024-07,0,39,4931.68,126.45,1.03,4931.68,39,126.45
2024-07,1,3,357.79,119.26,1,5289.47,39,135.63
2024-07,2,0,0,,,5289.47,39,135.63
2024-07,3,3,266.72,88.91,1,5556.19,39,142.47
2024-07,4,0,0,,,5556.19,39,142.47
2024-07,5,0,0,,,5556.19,39,142.47
2024-07,6,1,222.58,222.58,1,5778.77,39,148.17
2024-07,7,2,191,95.5,1,5969.77,39,153.07
2024-07,8,4,583.67,145.92,1,6553.44,39,168.04
2024-07,9,3,1114.74,371.58,1,7668.18,39,196.62
2024-07,10,3,954.17,318.06,1,8622.35,39,221.09
2024-07,11,1,30.37,30.37,1,8652.72,39,221.86
2024-07,12,2,168.36,84.18,1,8821.08,39,226.18
2024-07,13,2,307.66,153.83,1,9128.74,39,234.07
2024-07,14,3,388.6,129.53,1,9517.34,39,244.03
2024-07,15,4,148.86,37.22,1,9666.2,39,247.85
2024-07,16,1,55.05,55.05,1,9721.25,39,249.26
2024-07,17,3,456.08,152.03,1,10177.33,39,260.96
2024-07,18,3,258.69,86.23,1,10436.02,39,267.59
2024-07,19,3,482.92,160.97,1,10918.94,39,279.97
2024-07,20,1,182.3,182.3,1,11101.24,39,284.65
2024-08,0,33,3857.87,116.91,1,3857.87,33,116.91
2024-08,1,1,179.49,179.49,1,4037.36,33,122.34
2024-08,2,1,81.08,81.08,1,4118.44,33,124.8
2024-08,3,0,0,,,4118.44,33,124.8
2024-08,4,3,278.89,92.96,1,4397.33,33,133.25
2024-08,5,0,0,,,4397.33,33,133.25
2024-08,6,1,110.03,110.03,1,4507.36,33,136.59
2024-08,7,0,0,,,4507.36,33,136.59
2024-08,8,0,0,,,4507.36,33,136.59
2024-08,9,1,59.19,59.19,1,4566.55,33,138.38
2024-08,10,3,182.63,60.88,1,4749.18,33,143.91
2024-08,11,4,361.91,90.48,1,5111.09,33,154.88
2024-08,12,1,39.09,39.09,1,5150.18,33,156.07
2024-08,13,1,114.85,114.85,1,5265.03,33,159.55
2024-08,14,1,169.95,169.95,1,5434.98,33,164.7
2024-08,15,3,218.04,72.68,1,5653.02,33,171.3
2024-08,16,1,29.72,29.72,1,5682.74,33,172.2
2024-08,17,2,410.34,205.17,1,6093.08,33,184.64
2024-08,18,1,171.55,171.55,1,6264.63,33,189.84
2024-08,19,3,226.51,75.5,1,6491.14,33,196.7
2024-09,0,34,3902.63,114.78,1,3902.63,34,114.78
2024-09,1,1,31.49,31.49,1,3934.12,34,115.71
2024-09,2,0,0,,,3934.12,34,115.71
2024-09,3,0,0,,,3934.12,34,115.71
2024-09,4,2,169.95,84.97,1,4104.07,34,120.71
2024-09,5,3,83.77,27.92,1,4187.84,34,123.17
2024-09,6,3,137.24,45.75,1,4325.08,34,127.21
2024-09,7,1,132.34,132.34,1,4457.42,34,131.1
2024-09,8,1,46.33,46.33,1,4503.75,34,132.46
2024-09,9,5,442.43,88.49,1,4946.18,34,145.48
2024-09,10,2,491.27,245.63,1,5437.45,34,159.92
2024-09,11,2,392.01,196,1,5829.46,34,171.45
2024-09,12,4,942.2,235.55,1,6771.66,34,199.17
2024-09,13,0,0,,,6771.66,34,199.17
2024-09,14,0,0,,,6771.66,34,199.17
2024-09,15,3,347.46,115.82,1,7119.12,34,209.39
2024-09,16,1,465.91,465.91,1,7585.03,34,223.09
2024-09,17,1,28.28,28.28,1,7613.31,34,223.92
2024-09,18,3,1026.83,342.28,1,8640.14,34,254.12
2024-10,0,36,3431.93,95.33,1,3431.93,36,95.33
2024-10,1,2,365.77,182.88,1,3797.7,36,105.49
2024-10,2,3,915.22,305.07,1,4712.92,36,130.91
2024-10,3,2,104.93,52.47,1,4817.85,36,133.83
2024-10,4,0,0,,,4817.85,36,133.83
2024-10,5,2,150.46,75.23,1,4968.31,36,138.01
2024-10,6,2,711.52,355.76,1.5,5679.83,36,157.77
2024-10,7,1,95.35,95.35,1,5775.18,36,160.42
2024-10,8,2,281.56,140.78,1,6056.74,36,168.24
2024-10,9,0,0,,,6056.74,36,168.24
2024-10,10,0,0,,,6056.74,36,168.24
2024-10,11,0,0,,,6056.74,36,168.24
2024-10,12,0,0,,,6056.74,36,168.24
2024-10,13,1,187.73,187.73,1,6244.47,36,173.46
2024-10,14,2,462.07,231.03,1,6706.54,36,186.29
2024-10,15,1,308.21,308.21,1,7014.75,36,194.85
2024-10,16,0,0,,,7014.75,36,194.85
2024-10,17,1,37.22,37.22,1,7051.97,36,195.89
2024-11,0,33,4286.81,129.9,1.03,4286.81,33,129.9
2024-11,1,1,219.61,219.61,1,4506.42,33,136.56
2024-11,2,1,84.45,84.45,1,4590.87,33,139.12
2024-11,3,1,46.93,46.93,1,4637.8,33,140.54
2024-11,4,2,130.53,65.27,1,4768.33,33,144.49
2024-11,5,0,0,,,4768.33,33,144.49
2024-11,6,4,339.65,84.91,1,5107.98,33,154.79
2024-11,7,1,47.5,47.5,1,5155.48,33,156.23
2024-11,8,1,154.58,154.58,1,5310.06,33,160.91
2024-11,9,1,144.7,144.7,1,5454.76,33,165.3
2024-11,10,1,203,203,1,5657.76,33,171.45
2024-11,11,1,58.91,58.91,1,5716.67,33,173.23
2024-11,12,4,402.45,100.61,1,6119.12,33,185.43
2024-11,13,2,280.01,140,1,6399.13,33,193.91
2024-11,14,1,176.1,176.1,1,6575.23,33,199.25
2024-11,15,3,191.64,63.88,1,6766.87,33,205.06
2024-11,16,1,101.45,101.45,1,6868.32,33,208.13
2024-12,0,26,3187.2,122.58,1.08,3187.2,26,122.58
2024-12,1,0,0,,,3187.2,26,122.58
2024-12,2,0,0,,,3187.2,26,122.58
2024-12,3,0,0,,,3187.2,26,122.58
2024-12,4,0,0,,,3187.2,26,122.58
2024-12,5,0,0,,,3187.2,26,122.58
2024-12,6,2,156.13,78.06,1,3343.33,26,128.59
2024-12,7,0,0,,,3343.33,26,128.59
2024-12,8,1,149.29,149.29,1,3492.62,26,134.33
2024-12,9,2,335.64,167.82,1.5,3828.26,26,147.24
2024-12,10,0,0,,,3828.26,26,147.24
2024-12,11,1,90.84,90.84,1,3919.1,26,150.73
2024-12,12,2,289.22,144.61,1,4208.32,26,161.86
2024-12,13,1,8.62,8.62,1,4216.94,26,162.19
2024-12,14,1,111.97,111.97,1,4328.91,26,166.5
2024-12,15,0,0,,,4328.91,26,166.5
2025-01,0,23,2882.06,125.31,1,2882.06,23,125.31
2025-01,1,0,0,,,2882.06,23,125.31
2025-01,2,0,0,,,2882.06,23,125.31
2025-01,3,1,303.92,303.92,1,3185.98,23,138.52
2025-01,4,1,53.3,53.3,1,3239.28,23,140.84
2025-01,5,1,326.16,326.16,1,3565.44,23,155.02
2025-01,6,1,31.4,31.4,1,3596.84,23,156.38
2025-01,7,2,123.36,61.68,1,3720.2,23,161.75
2025-01,8,2,35.71,17.86,1,3755.91,23,163.3
2025-01,9,1,62.08,62.08,1,3817.99,23,166
2025-01,10,2,100.62,50.31,1,3918.61,23,170.37
2025-01,11,3,300.25,100.08,1,4218.86,23,183.43
2025-01,12,2,284.79,142.39,1,4503.65,23,195.81
2025-01,13,2,499.73,249.87,1,5003.38,23,217.54
2025-01,14,2,285.45,142.72,1,5288.83,23,229.95
2025-02,0,24,1544.63,64.36,1,1544.63,24,64.36
2025-02,1,0,0,,,1544.63,24,64.36
2025-02,2,1,168.36,168.36,2,1712.99,24,71.37
2025-02,3,1,29.34,29.34,1,1742.33,24,72.6
2025-02,4,0,0,,,1742.33,24,72.6
2025-02,5,1,94.23,94.23,1,1836.56,24,76.52
2025-02,6,0,0,,,1836.56,24,76.52
2025-02,7,3,197.21,65.74,1,2033.77,24,84.74
