cohort_month,month_number,active_customers,avg_aov,median_aov,min_aov,max_aov,aov_index,distribution_type
2021-02,47,11,145.94,77.87,18.99,509.39,112.37,右偏（高客单价拉高均值）
2021-02,48,11,146.57,109.15,45.26,563.26,112.86,右偏（高客单价拉高均值）
2021-02,49,9,72.99,39.85,16.17,183.93,56.2,右偏（高客单价拉高均值）
2021-02,50,9,148.73,64.78,31.85,838.17,114.52,右偏（高客单价拉高均值）
2021-02,51,9,93.6,92.9,20.35,251.2,72.07,正态分布
2021-02,52,9,87.02,62.72,17.7,320.19,67.01,右偏（高客单价拉高均值）
2021-02,53,7,88.07,80.78,46.58,161.27,67.81,正态分布
2021-02,54,9,186.69,83.92,40.4,761.39,143.75,右偏（高客单价拉高均值）
2021-02,55,6,200.57,201.87,68.4,307.94,154.44,正态分布
2021-02,56,7,126.27,83.7,21.96,373.29,97.23,右偏（高客单价拉高均值）
2021-02,57,8,151.09,142.84,15.58,263.04,116.34,正态分布
2021-02,58,12,128.66,119.26,22.89,357.57,99.07,正态分布
2021-02,59,7,54.91,43.23,18.96,132.13,42.28,右偏（高客单价拉高均值）
2021-02,60,13,149.29,127.44,23.96,317.3,114.95,正态分布
2021-02,61,9,63.75,58.17,29.02,135.18,49.09,正态分布
2021-03,0,185,124.83,75.7,8.61,1626.39,100,右偏（高客单价拉高均值）
2021-03,1,5,127.99,41.68,19.83,495.04,102.53,右偏（高客单价拉高均值）
2021-03,2,8,128.27,141.05,25.54,226.29,102.76,正态分布
2021-03,3,6,51.71,29.09,21.55,159.92,41.42,右偏（高客单价拉高均值）
2021-03,4,6,44.17,49.33,18.73,63.93,35.38,正态分布
2021-03,5,4,67.39,48.69,22.13,150.05,53.99,右偏（高客单价拉高均值）
2021-03,6,6,121.01,107.98,11.08,213.22,96.94,正态分布
2021-03,7,9,54.16,47.86,16.96,108.47,43.39,正态分布
2021-03,8,8,96.31,61.88,14.87,301.2,77.15,右偏（高客单价拉高均值）
2021-03,9,7,260.74,116.66,40.45,1200.37,208.88,右偏（高客单价拉高均值）
2021-03,10,10,119.96,84.94,27.84,260.04,96.1,右偏（高客单价拉高均值）
2021-03,11,6,109.88,80.25,35.95,252.23,88.02,右偏（高客单价拉高均值）
2021-03,12,5,74.19,73.02,35.28,103,59.43,正态分布
2021-03,13,7,108.09,96.82,27.05,216.62,86.59,正态分布
2021-03,14,9,89.65,55.43,21.05,263.02,71.82,右偏（高客单价拉高均值）
2021-03,15,6,103.39,91.03,18.18,200.15,82.82,正态分布
2021-03,16,6,116.57,145.51,21.37,180.26,93.38,左偏（低客单价拉低均值）
2021-03,17,8,142.91,104.73,27.18,372.29,114.48,右偏（高客单价拉高均值）
2021-03,18,10,81.25,37.23,19.9,223.99,65.09,右偏（高客单价拉高均值）
2021-03,19,11,60.41,47.74,20.84,111.81,48.39,右偏（高客单价拉高均值）
2021-03,20,10,146.29,89.36,10.95,621.36,117.19,右偏（高客单价拉高均值）
2021-03,21,4,102.96,81.53,60,188.78,82.48,右偏（高客单价拉高均值）
2021-03,22,10,76.49,79.55,15.64,162.21,61.28,正态分布
2021-03,23,4,39.35,43.9,12.07,57.53,31.52,正态分布
2021-03,24,8,106.29,67.28,19.34,235.22,85.15,右偏（高客单价拉高均值）
2021-03,25,10,153.57,82.91,42.3,366.45,123.02,右偏（高客单价拉高均值）
2021-03,26,5,286.52,155.09,33.75,826.29,229.53,右偏（高客单价拉高均值）
2021-03,27,7,112.01,59.63,31.63,342.19,89.73,右偏（高客单价拉高均值）
2021-03,28,7,64.06,61.99,15.68,160.67,51.32,正态分布
2021-03,29,9,197.04,105.61,31.68,819.22,157.85,右偏（高客单价拉高均值）
2021-03,30,8,165.2,117.88,19.29,701.3,132.34,右偏（高客单价拉高均值）
2021-03,31,8,98.66,59.61,19.29,336.15,79.04,右偏（高客单价拉高均值）
2021-03,32,8,71.71,55.17,20.21,155.96,57.45,右偏（高客单价拉高均值）
2021-03,33,13,91.8,71.01,24.86,216.6,73.54,右偏（高客单价拉高均值）
2021-03,34,8,114.99,104.24,21.84,213.94,92.12,正态分布
2021-03,35,7,117.07,83.83,44.71,338.93,93.78,右偏（高客单价拉高均值）
2021-03,36,11,83.9,64.28,27.22,211.13,67.21,右偏（高客单价拉高均值）
2021-03,37,5,137.46,134.86,30.7,275.47,110.12,正态分布
2021-03,38,9,81.83,68.94,29.76,163.61,65.55,正态分布
2021-03,39,7,92.24,62.55,37.37,241.45,73.89,右偏（高客单价拉高均值）
2021-03,40,7,129.16,96.52,44.3,374.88,103.47,右偏（高客单价拉高均值）
2021-03,41,9,157.77,86.43,48.59,415.42,126.39,右偏（高客单价拉高均值）
2021-03,42,10,100.34,96.18,26.38,214.28,80.38,正态分布
2021-03,43,5,153.22,113.43,18.09,399.93,122.74,右偏（高客单价拉高均值）
2021-03,44,6,154.89,159.78,29.4,255.56,124.08,正态分布
2021-03,45,9,192.53,102.06,17.33,917.19,154.23,右偏（高客单价拉高均值）
2021-03,46,5,54.45,34.32,18.08,135.23,43.62,右偏（高客单价拉高均值）
2021-03,47,9,127.26,82.07,12.92,552.81,101.95,右偏（高客单价拉高均值）
2021-03,48,13,152.19,42.12,11.6,884.13,121.92,右偏（高客单价拉高均值）
2021-03,49,7,98.74,70.68,8.77,311.24,79.1,右偏（高客单价拉高均值）
2021-03,50,7,145.6,137.84,17.97,275.13,116.64,正态分布
2021-03,51,5,138.07,101.62,40.13,322.36,110.61,右偏（高客单价拉高均值）
2021-03,52,12,124.11,93.33,12.47,492.1,99.42,右偏（高客单价拉高均值）
2021-03,53,6,97.25,96.93,54.49,134.89,77.91,正态分布
2021-03,54,5,260.31,52.13,48.34,797.65,208.53,右偏（高客单价拉高均值）
2021-03,55,4,100.84,42.21,18.34,300.6,80.78,右偏（高客单价拉高均值）
2021-03,56,6,142.47,105.9,18.1,324.92,114.13,右偏（高客单价拉高均值）
2021-03,57,6,112.37,141.91,17.19,162.03,90.02,左偏（低客单价拉低均值）
2021-03,58,10,105.32,57.14,7.02,529.86,84.37,右偏（高客单价拉高均值）
2021-03,59,7,152.63,118.15,60.49,394.66,122.27,右偏（高客单价拉高均值）
2021-03,60,11,118.63,78.66,25.13,455.57,95.03,右偏（高客单价拉高均值）
2021-04,0,140,113.25,82.12,12.37,737.59,100,右偏（高客单价拉高均值）
2021-04,1,5,191.45,112.14,40.98,390.09,169.05,右偏（高客单价拉高均值）
2021-04,2,2,150.84,150.84,44.45,257.23,133.19,正态分布
2021-04,3,7,82.73,67.78,20.94,160.59,73.05,右偏（高客单价拉高均值）
2021-04,4,8,206.58,97.33,32.51,507.14,182.41,右偏（高客单价拉高均值）
2021-04,5,9,96.35,70.41,24.24,234.44,85.08,右偏（高客单价拉高均值）
2021-04,6,9,97.56,47.43,20.34,483.86,86.15,右偏（高客单价拉高均值）
2021-04,7,6,45.08,33.88,11.69,129.57,39.81,右偏（高客单价拉高均值）
2021-04,8,7,162.29,139.03,69.21,337.75,143.3,正态分布
2021-04,9,5,102.27,70.28,52.14,219.76,90.3,右偏（高客单价拉高均值）
2021-04,10,4,46.52,43.77,14.86,83.65,41.08,正态分布
2021-04,11,8,181.74,66.41,26.26,751.25,160.48,右偏（高客单价拉高均值）
2021-04,12,4,219.55,176.77,73.93,450.74,193.86,右偏（高客单价拉高均值）
2021-04,13,7,75.78,57.57,18.8,180.92,66.91,右偏（高客单价拉高均值）
2021-04,14,5,156.76,186.69,45.72,244.4,138.42,正态分布
2021-04,15,5,103.69,93.4,20.97,258.92,91.56,正态分布
2021-04,16,6,47.81,49.56,17.71,79.67,42.22,正态分布
2021-04,17,7,124.31,71.74,22.28,399.33,109.77,右偏（高客单价拉高均值）
2021-04,18,5,80.39,37.66,33.86,240.92,70.98,右偏（高客单价拉高均值）
2021-04,19,5,296.75,68.85,45.63,1104.21,262.03,右偏（高客单价拉高均值）
2021-04,20,5,97.38,50.32,29.85,194.47,85.99,右偏（高客单价拉高均值）
2021-04,21,6,67.2,54.15,4.39,138.7,59.34,右偏（高客单价拉高均值）
2021-04,22,3,55.56,39.57,9.12,117.98,49.06,右偏（高客单价拉高均值）
2021-04,23,2,151.61,151.61,97.07,206.15,133.87,正态分布
2021-04,24,7,91.21,87.89,27.59,221.61,80.54,正态分布
2021-04,25,8,64.66,63.9,44.76,84.37,57.09,正态分布
2021-04,26,4,84.17,77.3,34.78,147.32,74.32,正态分布
2021-04,27,4,147.05,164.99,34.92,223.28,129.85,正态分布
2021-04,28,4,348.26,229.08,99.22,835.68,307.51,右偏（高客单价拉高均值）
2021-04,29,8,75.6,71.5,28.3,133.11,66.75,正态分布
2021-04,30,5,187.47,98.77,34.58,573.33,165.54,右偏（高客单价拉高均值）
2021-04,31,5,41.11,31.43,26.81,80.79,36.3,右偏（高客单价拉高均值）
2021-04,32,7,66.63,62.25,10.7,136.04,58.83,正态分布
2021-04,33,5,67.38,47.27,18.2,140.71,59.5,右偏（高客单价拉高均值）
2021-04,34,3,118.48,122.42,95.7,137.31,104.62,正态分布
2021-04,35,4,143.76,89.72,58,337.61,126.94,右偏（高客单价拉高均值）
2021-04,36,4,86,45.41,24.27,228.88,75.94,右偏（高客单价拉高均值）
2021-04,37,5,65.09,46.89,21.35,178.13,57.47,右偏（高客单价拉高均值）
2021-04,38,3,89.63,54.77,24.59,189.53,79.14,右偏（高客单价拉高均值）
2021-04,39,5,113.04,98.06,22.78,248.63,99.81,正态分布
2021-04,40,3,57.45,64.67,38.54,69.13,50.73,正态分布
2021-04,41,3,102.91,86.36,64.1,158.26,90.87,正态分布
2021-04,42,2,127.24,127.24,50.76,203.73,112.35,正态分布
2021-04,43,3,71.6,66.22,31.49,117.08,63.22,正态分布
2021-04,44,3,132.97,56.12,42.37,300.41,117.41,右偏（高客单价拉高均值）
2021-04,45,6,131.93,104.84,40.74,330.11,116.49,右偏（高客单价拉高均值）
2021-04,46,4,118.28,124.95,15.51,207.72,104.44,正态分布
2021-04,47,8,162.8,128.16,51.46,322.81,143.75,右偏（高客单价拉高均值）
2021-04,48,5,99.16,104.76,54.96,136.43,87.56,正态分布
2021-04,49,3,102.27,79.63,36.7,190.47,90.3,右偏（高客单价拉高均值）
2021-04,50,8,126.83,85.59,26.44,377.35,111.99,右偏（高客单价拉高均值）
2021-04,51,8,240.66,139.34,47.8,840.86,212.5,右偏（高客单价拉高均值）
2021-04,52,10,162.37,122.73,37.92,369.13,143.37,右偏（高客单价拉高均值）
2021-04,53,2,171.7,171.7,168.67,174.73,151.61,正态分布
2021-04,54,8,165.74,89.78,31.02,526.37,146.35,右偏（高客单价拉高均值）
2021-04,55,5,87.69,63.66,43.05,182.43,77.43,右偏（高客单价拉高均值）
2021-04,56,4,33.66,38.64,13.96,43.4,29.72,正态分布
2021-04,57,3,125.59,140.26,55.85,180.65,110.9,正态分布
2021-04,58,6,71.16,62.52,31.52,123.3,62.83,正态分布
2021-04,59,4,225.27,213.03,37.9,437.12,198.91,正态分布
2021-05,0,164,128.53,85.29,12.61,1290.32,100,右偏（高客单价拉高均值）
2021-05,1,4,143.04,96.09,36.5,343.47,111.29,右偏（高客单价拉高均值）
2021-05,2,8,115.4,58.12,22.78,387.59,89.78,右偏（高客单价拉高均值）
2021-05,3,5,49.77,47.27,4.73,101.1,38.72,正态分布
2021-05,4,5,293.7,54.3,28.72,1064.39,228.51,右偏（高客单价拉高均值）
2021-05,5,9,54.53,53.65,34.79,78.55,42.43,正态分布
2021-05,6,4,57.09,52.39,23.89,99.71,44.42,正态分布
2021-05,7,12,108.28,70.38,26.41,509.96,84.24,右偏（高客单价拉高均值）
2021-05,8,6,253.57,190.62,10,667.47,197.28,右偏（高客单价拉高均值）
2021-05,9,3,104.92,39.85,32.92,241.98,81.63,右偏（高客单价拉高均值）
2021-05,10,11,77.95,40.54,21.89,177.53,60.65,右偏（高客单价拉高均值）
2021-05,11,10,140.89,62.56,21.56,577.63,109.62,右偏（高客单价拉高均值）
2021-05,12,6,98.78,85.67,48.81,166.63,76.85,正态分布
2021-05,13,9,174.63,36.87,18.21,925.06,135.87,右偏（高客单价拉高均值）
2021-05,14,7,81.46,60.99,14.44,228.7,63.38,右偏（高客单价拉高均值）
2021-05,15,5,137.1,98.75,61.82,275.51,106.67,右偏（高客单价拉高均值）
2021-05,16,9,76.44,78.17,12.4,175.68,59.47,正态分布
2021-05,17,5,142.6,105.69,20.41,375.63,110.95,右偏（高客单价拉高均值）
2021-05,18,9,115.35,70.03,48.22,409.41,89.75,右偏（高客单价拉高均值）
2021-05,19,6,157.61,93.19,26.5,373.86,122.63,右偏（高客单价拉高均值）
2021-05,20,5,145,80.15,21.47,411.23,112.81,右偏（高客单价拉高均值）
2021-05,21,6,108.86,74.26,32.25,287.68,84.7,右偏（高客单价拉高均值）
2021-05,22,3,277.15,250.82,76.31,504.33,215.63,正态分布
2021-05,23,6,126.87,125.72,29.45,224.32,98.71,正态分布
2021-05,24,6,60.59,60.5,25.16,114.08,47.14,正态分布
2021-05,25,6,105.71,81.31,43.81,242.09,82.25,右偏（高客单价拉高均值）
2021-05,26,7,81.32,57.4,21.2,200.13,63.27,右偏（高客单价拉高均值）
2021-05,27,2,53.15,53.15,12.86,93.43,41.35,正态分布
2021-05,28,6,131.17,94.08,39.55,331.88,102.05,右偏（高客单价拉高均值）
2021-05,29,7,50.23,46.41,17.91,98.46,39.08,正态分布
2021-05,30,7,142.5,44.01,21,409.84,110.87,右偏（高客单价拉高均值）
2021-05,31,12,138.3,69.12,22.81,650.3,107.6,右偏（高客单价拉高均值）
2021-05,32,4,104.98,101.75,17.3,199.13,81.68,正态分布
2021-05,33,9,73.19,74.02,21.57,146.01,56.94,正态分布
2021-05,34,14,100.61,90.34,45.17,191.5,78.28,正态分布
2021-05,35,4,124.47,118.24,16.98,244.44,96.84,正态分布
2021-05,36,4,65.85,69.74,43.82,80.1,51.23,正态分布
2021-05,37,14,90.01,65.9,17.35,234.16,70.03,右偏（高客单价拉高均值）
2021-05,38,7,202.36,164.3,56.37,360.61,157.44,右偏（高客单价拉高均值）
2021-05,39,7,181.57,110.03,47.61,739.53,141.27,右偏（高客单价拉高均值）
2021-05,40,6,108.13,117.24,31.23,165.57,84.13,正态分布
2021-05,41,6,81.4,83.35,22.47,150.56,63.33,正态分布
2021-05,42,6,114.39,82.84,23.08,308.83,89,右偏（高客单价拉高均值）
2021-05,43,4,107.15,104.91,51.59,167.2,83.37,正态分布
2021-05,44,10,227.07,129.62,21.79,710.26,176.67,右偏（高客单价拉高均值）
2021-05,45,7,127.92,78.7,15.45,278.15,99.53,右偏（高客单价拉高均值）
2021-05,46,8,143.48,136.4,24.24,234.82,111.63,正态分布
2021-05,47,0,,,,,,正态分布
2021-05,48,9,59.67,59.88,24.56,96.31,46.42,正态分布
2021-05,49,7,89.3,74.37,23,228.84,69.48,右偏（高客单价拉高均值）
2021-05,50,7,157.25,68.08,26.04,673.8,122.34,右偏（高客单价拉高均值）
2021-05,51,5,91.03,80.42,22.36,179.27,70.82,正态分布
2021-05,52,2,69.18,69.18,30.62,107.74,53.82,正态分布
2021-05,53,5,83.8,50.64,18.42,201.61,65.2,右偏（高客单价拉高均值）
2021-05,54,10,131.1,105.04,64.67,333.97,102,右偏（高客单价拉高均值）
2021-05,55,9,114.38,104.27,23.5,258.09,88.99,正态分布
2021-05,56,5,168.23,226.47,38.11,274.71,130.89,左偏（低客单价拉低均值）
2021-05,57,9,164.32,147.94,40.94,310.64,127.85,正态分布
2021-05,58,5,191.63,140.48,28.34,542.6,149.09,右偏（高客单价拉高均值）
2021-06,0,158,131.62,85.62,6.86,901.63,100,右偏（高客单价拉高均值）
2021-06,1,6,98.36,84.69,20.46,224.14,74.73,正态分布
2021-06,2,4,186.51,130.34,68.52,416.85,141.7,右偏（高客单价拉高均值）
2021-06,3,3,177.08,87.26,47.08,396.9,134.54,右偏（高客单价拉高均值）
2021-06,4,8,136.65,103.44,73.47,300.69,103.82,右偏（高客单价拉高均值）
2021-06,5,6,247.03,190.18,23.7,788.67,187.68,右偏（高客单价拉高均值）
2021-06,6,11,111.85,65.24,31.48,307.96,84.98,右偏（高客单价拉高均值）
2021-06,7,6,119.64,61.41,30.11,337.58,90.9,右偏（高客单价拉高均值）
2021-06,8,1,36.05,36.05,36.05,36.05,27.39,正态分布
2021-06,9,5,83.25,52.61,28.53,188.24,63.25,右偏（高客单价拉高均值）
2021-06,10,7,126.54,150.29,34.06,211.62,96.14,正态分布
2021-06,11,9,71.68,63.17,28.34,191.4,54.46,正态分布
2021-06,12,5,108.21,115.21,52.71,163.04,82.21,正态分布
2021-06,13,6,241.85,59.3,19.43,1189.79,183.75,右偏（高客单价拉高均值）
2021-06,14,4,235.03,199.38,85.03,456.31,178.57,正态分布
2021-06,15,3,38.96,40.96,27.78,48.13,29.6,正态分布
2021-06,16,11,140.36,99.69,15.29,461.24,106.64,右偏（高客单价拉高均值）
2021-06,17,6,98.36,76.59,32.55,217.72,74.73,右偏（高客单价拉高均值）
2021-06,18,5,64.92,52.53,34.52,106.88,49.32,右偏（高客单价拉高均值）
2021-06,19,7,112.29,90.48,16.37,202.28,85.31,右偏（高客单价拉高均值）
2021-06,20,4,77.88,43.34,23.41,201.44,59.17,右偏（高客单价拉高均值）
2021-06,21,5,88.33,77.88,46.55,167.82,67.11,正态分布
2021-06,22,6,97.96,114.05,25.43,167.89,74.43,正态分布
2021-06,23,3,102,127.29,31.91,146.8,77.5,左偏（低客单价拉低均值）
2021-06,24,9,123.25,84.97,21.96,380.23,93.64,右偏（高客单价拉高均值）
2021-06,25,10,163.22,55.24,13.95,653.48,124.01,右偏（高客单价拉高均值）
2021-06,26,3,135.71,97.06,74.95,235.12,103.11,右偏（高客单价拉高均值）
2021-06,27,8,80.78,79.97,37.34,134.41,61.37,正态分布
2021-06,28,7,82.64,58.14,26.24,185.32,62.79,右偏（高客单价拉高均值）
2021-06,29,7,173.2,130.47,18.38,379.84,131.59,右偏（高客单价拉高均值）
2021-06,30,10,83.38,83.88,16.32,150.38,63.35,正态分布
2021-06,31,7,78.56,58.5,21.83,163.25,59.69,右偏（高客单价拉高均值）
2021-06,32,3,103.75,117.4,74.91,118.94,78.83,正态分布
2021-06,33,4,62.92,38.78,25.18,148.94,47.8,右偏（高客单价拉高均值）
2021-06,34,1,64.01,64.01,64.01,64.01,48.63,正态分布
2021-06,35,5,108.66,33.59,12.6,398.19,82.56,右偏（高客单价拉高均值）
2021-06,36,5,61.42,33.82,21.67,110.52,46.66,右偏（高客单价拉高均值）
2021-06,37,7,69.51,72.26,25.67,104.4,52.81,正态分布
2021-06,38,5,97.86,69.68,34.16,191.84,74.35,右偏（高客单价拉高均值）
2021-06,39,7,96.09,94.19,42.46,232.68,73.01,正态分布
2021-06,40,8,74.7,71.22,19.86,159.93,56.75,正态分布
2021-06,41,7,128.22,55.59,21.44,313.86,97.42,右偏（高客单价拉高均值）
2021-06,42,5,63.57,60.35,33.93,116.55,48.3,正态分布
2021-06,43,6,122.25,85.27,39.67,335.62,92.88,右偏（高客单价拉高均值）
2021-06,44,1,154.61,154.61,154.61,154.61,117.47,正态分布
2021-06,45,9,73.24,64.83,27.21,129.04,55.65,正态分布
2021-06,46,5,174.06,139.27,18.3,469.86,132.24,右偏（高客单价拉高均值）
2021-06,47,8,278.95,159.5,7.37,801.27,211.94,右偏（高客单价拉高均值）
2021-06,48,7,81.22,68.14,15.41,261.48,61.71,正态分布
2021-06,49,8,276.02,321.88,33.41,474.13,209.71,正态分布
2021-06,50,8,196.19,98.97,24.41,581.84,149.06,右偏（高客单价拉高均值）
2021-06,51,7,109.75,82.89,35.21,331,83.38,右偏（高客单价拉高均值）
2021-06,52,11,110.06,56.36,27.19,515.06,83.62,右偏（高客单价拉高均值）
2021-06,53,3,145.35,148.67,132.8,154.58,110.43,正态分布
2021-06,54,8,86.53,91.04,16.91,153.72,65.74,正态分布
2021-06,55,4,132.48,130.37,34.93,234.25,100.65,正态分布
2021-06,56,6,224.7,129.25,48.45,522.65,170.72,右偏（高客单价拉高均值）
2021-06,57,8,137.36,90.21,23.99,509.3,104.36,右偏（高客单价拉高均值）
2021-07,0,164,113.41,76.94,13.09,510.87,100,右偏（高客单价拉高均值）
2021-07,1,6,84.88,57.9,26.51,246.62,74.84,右偏（高客单价拉高均值）
2021-07,2,9,69.93,64.2,15.31,162.47,61.66,正态分布
2021-07,3,10,283.53,167.43,12.11,948.7,250,右偏（高客单价拉高均值）
2021-07,4,4,148.78,71.23,31.18,421.47,131.19,右偏（高客单价拉高均值）
2021-07,5,13,98.63,55.53,13.49,375.79,86.97,右偏（高客单价拉高均值）
2021-07,6,4,94.61,92.25,28.15,165.77,83.42,正态分布
2021-07,7,6,125.69,107.62,34.9,248.72,110.83,正态分布
2021-07,8,7,162.53,83.24,14.9,581.43,143.31,右偏（高客单价拉高均值）
2021-07,9,4,102.25,120.02,24.33,144.62,90.16,正态分布
2021-07,10,5,69.33,70.36,29.9,104.1,61.13,正态分布
2021-07,11,5,109.08,72.66,37.68,283.07,96.18,右偏（高客单价拉高均值）
2021-07,12,7,158.91,74.45,43.19,542.88,140.12,右偏（高客单价拉高均值）
2021-07,13,9,92.1,82.79,25.47,276.13,81.21,正态分布
2021-07,14,9,105.49,90.31,22.32,206.85,93.02,正态分布
2021-07,15,5,141.14,99.09,33.57,381.56,124.45,右偏（高客单价拉高均值）
2021-07,16,11,174.35,120.92,39.37,550.87,153.73,右偏（高客单价拉高均值）
2021-07,17,4,156.34,89.97,40.87,404.58,137.85,右偏（高客单价拉高均值）
