customer_id,country,age,gender,membership_tier,registration_to_now_date,registration_date,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,reviews_given,avg_review_score,return_rate,returns_made,wishlist_items,newsletter_subscribed,churned,age_group,registration_year,monthly_orders,monthly_spend
C05754,United Kingdom,24,Female,Free,172,2025/11/7,5,2856.38,554.83,94,Jewelry & Accessories,Desktop,PayPal,Social Media,1,3.6,0,0,2,1,0,<25,6,0.87,498.21
C01238,UAE,41,Male,Free,1048,2023/6/15,51,2855.51,50.82,53,Food & Grocery,Desktop,Credit Card,Social Media,16,4.2,0.098,5,1,0,0,36-45,35,1.46,81.74
C07325,France,54,Female,Free,232,2025/9/8,21,2855.46,129.41,87,Clothing & Apparel,Mobile,Credit Card,Organic Search,2,4.5,0.048,1,0,1,0,>45,8,2.72,369.24
C02652,United States,31,Female,Free,1145,2023/3/10,62,2854.21,41.06,140,Jewelry & Accessories,Mobile,Debit Card,Direct,20,4.5,0.097,6,0,1,0,25-35,38,1.62,74.78
C02781,Canada,34,Male,Free,472,2025/1/11,50,2851.42,49.92,46,Toys & Games,Mobile,Bank Transfer,Organic Search,13,4.2,0.04,2,3,1,0,25-35,16,3.18,181.23
C04608,United States,32,Female,Silver,647,2024/7/20,14,2851.06,192.57,97,Sports & Outdoors,Mobile,Debit Card,Paid Ad,4,4.3,0,0,0,1,0,25-35,22,0.65,132.2
C00374,United States,56,Female,Platinum,257,2025/8/14,13,2847.83,205.89,8,Home & Kitchen,Mobile,Bank Transfer,Paid Ad,0,4.4,0.077,1,14,1,0,>45,9,1.52,332.43
C03865,United States,18,Male,Free,745,2024/4/13,7,2846.72,430.41,164,Sports & Outdoors,Mobile,Debit Card,Organic Search,2,3.5,0,0,0,0,0,<25,25,0.28,114.63
C00116,Canada,25,Male,Free,1384,2022/7/14,14,2846.68,195.4,39,Beauty & Personal Care,Mobile,Debit Card,Referral,4,3.8,0.071,1,25,0,0,25-35,46,0.3,61.71
C04284,United States,51,Female,Gold,1723,2021/8/9,36,2845.27,71.36,20,Automotive,Mobile,PayPal,Organic Search,11,3.8,0.028,1,1,0,0,>45,57,0.63,49.54
C03096,Germany,21,Male,Silver,69,2026/2/18,22,2842.98,120.06,76,Beauty & Personal Care,Desktop,Credit Card,Social Media,5,4.6,0.045,1,5,1,0,<25,2,9.57,1236.08
C00040,India,32,Male,Free,256,2025/8/15,28,2841.93,113.93,121,Home & Kitchen,Tablet,PayPal,Paid Ad,5,4.7,0.071,2,8,0,0,25-35,9,3.28,333.04
C01017,Germany,30,Male,Free,1234,2022/12/11,52,2839.93,60.33,44,Sports & Outdoors,Desktop,Cryptocurrency,Social Media,17,4.6,0.077,4,2,1,0,25-35,41,1.26,69.04
C04037,United States,53,Male,Silver,136,2025/12/13,17,2839.64,170.81,75,Electronics,Tablet,Credit Card,Email Campaign,5,3.6,0.059,1,1,0,0,>45,5,3.75,626.39
C05040,South Korea,20,Female,Free,353,2025/5/10,37,2839.51,88.31,27,Books,Mobile,UPI / Digital Wallet,Email Campaign,6,3.7,0.054,2,0,0,0,<25,12,3.14,241.32
C01747,United States,41,Other,Gold,235,2025/9/5,27,2838.36,118.88,142,Books,Mobile,UPI / Digital Wallet,Email Campaign,7,4,0.037,1,0,1,0,36-45,8,3.45,362.34
C03293,Spain,31,Female,Free,1895,2021/2/18,32,2837.8,87.61,42,Sports & Outdoors,Desktop,Bank Transfer,Organic Search,10,4.1,0.094,3,8,0,0,25-35,63,0.51,44.93
C01913,Sweden,51,Male,Free,1113,2023/4/11,29,2833.71,105.19,13,Clothing & Apparel,Mobile,UPI / Digital Wallet,Email Campaign,3,4,0.103,3,2,0,0,>45,37,0.78,76.38
C03786,Brazil,40,Female,Free,103,2026/1/15,45,2831.69,63.97,119,Health & Wellness,Mobile,Credit Card,Social Media,12,4.5,0.067,3,10,1,0,36-45,3,13.11,824.76
C04903,United States,32,Male,Platinum,1285,2022/10/21,23,2831.47,125.99,36,Clothing & Apparel,Mobile,PayPal,Organic Search,7,4,0,0,3,0,0,25-35,43,0.54,66.1
C06542,United States,32,Male,Silver,661,2024/7/6,12,2829.25,270.45,22,Beauty & Personal Care,Tablet,Credit Card,Social Media,4,3.7,0,0,1,0,0,25-35,22,0.54,128.41
C05919,France,27,Male,Gold,253,2025/8/18,13,2827.15,249.86,157,Beauty & Personal Care,Mobile,Credit Card,Organic Search,4,4.5,0,0,1,1,0,25-35,8,1.54,335.24
C05406,Singapore,46,Female,Free,310,2025/6/22,57,2820.41,56.39,44,Toys & Games,Mobile,UPI / Digital Wallet,Paid Ad,12,4.5,0.105,6,8,1,0,>45,10,5.52,272.94
C06509,Mexico,33,Male,Silver,160,2025/11/19,30,2819.31,105.35,83,Home & Kitchen,Tablet,Credit Card,Paid Ad,4,4.2,0.033,1,6,0,0,25-35,5,5.63,528.62
C04557,Brazil,53,Female,Gold,44,2026/3/15,47,2817.04,69.44,2,Travel & Luggage,Desktop,Buy Now Pay Later,Organic Search,2,3.8,0.128,6,0,0,0,>45,1,32.05,1920.71
C02784,Italy,40,Male,Free,261,2025/8/10,41,2815.37,72.7,107,Toys & Games,Desktop,Bank Transfer,Paid Ad,8,4.6,0.098,4,3,1,0,36-45,9,4.71,323.61
C01350,France,53,Male,Silver,76,2026/2/11,32,2814.25,91.13,111,Health & Wellness,Mobile,Buy Now Pay Later,Organic Search,4,3.5,0.125,4,6,0,0,>45,3,12.63,1110.89
C07043,South Korea,39,Female,Silver,451,2025/2/1,13,2810.55,198.95,90,Clothing & Apparel,Mobile,Credit Card,Email Campaign,5,3.6,0,0,7,1,0,36-45,15,0.86,186.95
C00740,Italy,40,Male,Gold,196,2025/10/14,33,2810.48,84.94,38,Toys & Games,Mobile,Credit Card,Email Campaign,12,3.9,0.121,4,2,0,0,36-45,7,5.05,430.18
C00596,United States,37,Male,Free,182,2025/10/28,35,2810.18,79.03,0,Clothing & Apparel,Desktop,Credit Card,Social Media,3,4.5,0.114,4,4,1,0,36-45,6,5.77,463.22
C06068,United States,31,Female,Free,158,2025/11/21,21,2806.43,136.7,26,Automotive,Desktop,Debit Card,Social Media,7,3.9,0,0,8,1,0,25-35,5,3.99,532.87
C02090,United States,37,Female,Platinum,83,2026/2/4,13,2802.49,253.25,19,Health & Wellness,Desktop,Debit Card,Organic Search,1,3.3,0,0,1,1,0,36-45,3,4.7,1012.95
C05049,Japan,29,Female,Free,556,2024/10/19,24,2802.01,120.78,72,Clothing & Apparel,Desktop,Debit Card,Organic Search,6,4,0.083,2,2,1,0,25-35,19,1.29,151.19
C01021,France,24,Male,Free,161,2025/11/18,12,2801.9,271.33,2,Home & Kitchen,Desktop,Buy Now Pay Later,Organic Search,4,4,0,0,2,1,0,<25,5,2.24,522.09
C02907,United Kingdom,24,Female,Platinum,79,2026/2/8,17,2801.08,143.64,2,Electronics,Tablet,Credit Card,Organic Search,5,4.3,0.118,2,0,0,0,<25,3,6.46,1063.7
C02574,United Kingdom,31,Female,Free,1140,2023/3/15,24,2795.99,125.25,13,Beauty & Personal Care,Mobile,PayPal,Email Campaign,3,4.6,0.083,2,5,1,1,25-35,38,0.63,73.58
C02216,Netherlands,29,Female,Free,868,2023/12/12,11,2795.35,296.99,163,Books,Mobile,Credit Card,Email Campaign,1,4,0.091,1,2,0,0,25-35,29,0.38,96.61
C05582,United Kingdom,31,Female,Free,51,2026/3/8,14,2795.2,199.05,73,Home & Kitchen,Desktop,Bank Transfer,Referral,4,4.5,0.071,1,4,1,0,25-35,2,8.24,1644.24
C03577,United States,32,Male,Free,44,2026/3/15,50,2794.61,63.84,1,Books,Mobile,Credit Card,Email Campaign,5,3.2,0.02,1,1,1,0,25-35,1,34.09,1905.42
C01111,United States,45,Other,Free,396,2025/3/28,14,2794.54,228.02,11,Home & Kitchen,Desktop,Credit Card,Organic Search,1,4.7,0.071,1,10,1,0,36-45,13,1.06,211.71
C01281,United States,36,Female,Free,846,2024/1/3,30,2794.47,86.73,20,Toys & Games,Tablet,Debit Card,Email Campaign,7,3.6,0,0,1,1,0,36-45,28,1.06,99.09
C04506,United States,61,Male,Silver,37,2026/3/22,28,2792.82,116.23,92,Electronics,Mobile,UPI / Digital Wallet,Organic Search,7,2.8,0.071,2,3,1,0,>45,1,22.7,2264.45
C05418,United States,21,Female,Free,166,2025/11/13,23,2792.8,117.14,94,Books,Desktop,Credit Card,Social Media,5,4.8,0.087,2,5,1,0,<25,6,4.16,504.72
C05461,Poland,39,Male,Gold,177,2025/11/2,51,2792.49,51.2,68,Clothing & Apparel,Mobile,Credit Card,Social Media,3,4.5,0,0,8,0,0,36-45,6,8.64,473.3
C06186,South Korea,48,Male,Gold,71,2026/2/16,13,2791.51,203.66,1,Sports & Outdoors,Mobile,Debit Card,Paid Ad,2,3.7,0,0,9,1,0,>45,2,5.49,1179.51
C00104,India,37,Male,Free,239,2025/9/1,12,2786.04,215.38,29,Books,Desktop,UPI / Digital Wallet,Organic Search,2,4.5,0,0,0,1,0,36-45,8,1.51,349.71
C01152,United States,18,Female,Free,259,2025/8/12,51,2782.38,57.87,65,Clothing & Apparel,Desktop,Debit Card,Social Media,6,4.6,0,0,8,1,1,<25,9,5.91,322.28
C02133,Germany,18,Male,Silver,569,2024/10/6,14,2781.46,177.81,176,Home & Kitchen,Tablet,PayPal,Referral,2,4.8,0.071,1,1,0,0,<25,19,0.74,146.65
C06283,Australia,26,Male,Silver,1843,2021/4/11,39,2781.22,66.05,56,Toys & Games,Mobile,UPI / Digital Wallet,Paid Ad,14,4.6,0.128,5,3,1,0,25-35,61,0.63,45.27
C05008,United States,26,Female,Silver,740,2024/4/18,42,2781.18,71.83,33,Electronics,Desktop,Credit Card,Email Campaign,14,3.8,0.024,1,2,1,0,25-35,25,1.7,112.75
C05000,United States,23,Male,Silver,426,2025/2/26,14,2778.52,183,31,Clothing & Apparel,Desktop,PayPal,Social Media,5,3.9,0.071,1,23,0,0,<25,14,0.99,195.67
C06078,Canada,45,Female,Silver,3427,2016/12/9,38,2778.42,68.3,38,Health & Wellness,Mobile,Debit Card,Organic Search,2,4.1,0.132,5,4,0,0,36-45,114,0.33,24.32
C04641,United States,40,Male,Free,858,2023/12/22,20,2775.68,139.77,123,Clothing & Apparel,Mobile,PayPal,Email Campaign,4,2.9,0.1,2,0,0,0,36-45,29,0.7,97.05
C02717,United States,45,Female,Free,390,2025/4/3,47,2774.95,54.29,42,Automotive,Desktop,Debit Card,Paid Ad,3,4.7,0.085,4,4,1,0,36-45,13,3.62,213.46
C01206,Germany,41,Male,Free,159,2025/11/20,17,2774.79,149.09,0,Beauty & Personal Care,Desktop,PayPal,Referral,4,3.5,0.118,2,1,1,0,36-45,5,3.21,523.55
C04071,United Kingdom,48,Female,Free,337,2025/5/26,30,2774.62,94.15,149,Automotive,Mobile,PayPal,Direct,10,4,0.1,3,2,1,0,>45,11,2.67,247
C05089,United States,40,Male,Free,54,2026/3/5,37,2774.16,71.96,56,Home & Kitchen,Desktop,Buy Now Pay Later,Organic Search,11,3.8,0.135,5,3,1,0,36-45,2,20.56,1541.2
C00874,United States,51,Male,Silver,473,2025/1/10,45,2773.61,67.71,12,Books,Tablet,PayPal,Referral,16,4.6,0.133,6,0,0,0,>45,16,2.85,175.92
C07306,India,34,Female,Silver,994,2023/8/8,68,2773.24,41.94,28,Home & Kitchen,Mobile,Credit Card,Organic Search,11,4.8,0,0,1,0,0,25-35,33,2.05,83.7
C05061,United States,37,Male,Silver,1258,2022/11/17,19,2772.52,144.08,16,Automotive,Mobile,Credit Card,Paid Ad,6,3.8,0,0,1,1,0,36-45,42,0.45,66.12
C00488,United Kingdom,45,Male,Free,325,2025/6/7,14,2762.38,200.3,23,Clothing & Apparel,Tablet,UPI / Digital Wallet,Organic Search,1,4.4,0,0,4,1,0,36-45,11,1.29,254.99
C02176,India,58,Female,Gold,782,2024/3/7,23,2760.23,107.56,77,Clothing & Apparel,Mobile,Credit Card,Organic Search,7,3.6,0,0,3,0,0,>45,26,0.88,105.89
C00279,India,32,Female,Silver,78,2026/2/9,22,2759.43,109.9,44,Electronics,Desktop,PayPal,Organic Search,6,4.8,0.045,1,2,1,0,25-35,3,8.46,1061.32
C00609,Mexico,28,Male,Silver,923,2023/10/18,60,2759.34,42.73,9,Food & Grocery,Mobile,Credit Card,Email Campaign,23,4.8,0.133,8,2,1,0,25-35,31,1.95,89.69
C07038,United States,33,Female,Free,769,2024/3/20,46,2754.72,53.17,79,Home & Kitchen,Tablet,Debit Card,Direct,11,4.5,0.109,5,8,1,0,25-35,26,1.79,107.47
C06197,United States,31,Male,Free,469,2025/1/14,29,2754.13,102.13,4,Sports & Outdoors,Mobile,Credit Card,Email Campaign,2,4.4,0,0,17,1,0,25-35,16,1.86,176.17
C03651,Brazil,35,Male,Free,219,2025/9/21,46,2753.3,52.4,65,Automotive,Desktop,Credit Card,Social Media,9,4.7,0.022,1,3,0,0,25-35,7,6.3,377.16
C02021,Brazil,18,Male,Free,1377,2022/7/21,37,2752.6,65.96,105,Home & Kitchen,Mobile,Credit Card,Direct,2,4.7,0.027,1,0,1,0,<25,46,0.81,59.97
C05714,Australia,35,Female,Free,50,2026/3/9,9,2752.57,278.13,214,Electronics,Mobile,Credit Card,Organic Search,1,3.4,0.111,1,0,0,1,25-35,2,5.4,1651.54
C01427,South Africa,26,Female,Gold,37,2026/3/22,42,2752.52,76.04,17,Jewelry & Accessories,Mobile,Debit Card,Paid Ad,10,4.8,0.119,5,2,0,1,25-35,1,34.05,2231.77
C05039,United Kingdom,59,Male,Free,801,2024/2/17,30,2752.21,84.47,3,Clothing & Apparel,Mobile,Credit Card,Social Media,11,4.3,0,0,1,1,0,>45,27,1.12,103.08
C07243,United Kingdom,67,Male,Platinum,528,2024/11/16,24,2750.23,109.34,177,Beauty & Personal Care,Tablet,Credit Card,Email Campaign,8,4.2,0.083,2,1,0,0,>45,18,1.36,156.26
C02880,United States,18,Female,Gold,357,2025/5/6,19,2749.51,157.95,121,Food & Grocery,Desktop,Debit Card,Paid Ad,7,3.9,0.053,1,4,1,0,<25,12,1.6,231.05
C05378,United States,35,Female,Free,772,2024/3/17,22,2746.69,110.51,82,Toys & Games,Desktop,Credit Card,Organic Search,8,4.8,0,0,3,1,0,25-35,26,0.85,106.74
C02319,Germany,39,Female,Free,271,2025/7/31,18,2744.51,171.28,33,Electronics,Mobile,Debit Card,Organic Search,3,4,0.056,1,0,0,0,36-45,9,1.99,303.82
C05621,United States,32,Female,Gold,235,2025/9/5,24,2743.46,113.27,21,Health & Wellness,Desktop,Credit Card,Organic Search,6,3.4,0.042,1,1,1,0,25-35,8,3.06,350.23
C05984,Brazil,25,Male,Silver,703,2024/5/25,28,2743.19,90.29,89,Electronics,Desktop,Debit Card,Direct,7,4.6,0.107,3,0,1,0,25-35,23,1.19,117.06
C02913,United States,29,Female,Free,385,2025/4/8,11,2741.89,262.16,32,Jewelry & Accessories,Mobile,Credit Card,Social Media,0,3.1,0,0,3,0,0,25-35,13,0.86,213.65
C07843,Brazil,36,Female,Gold,731,2024/4/27,53,2740.42,48.41,44,Electronics,Mobile,Debit Card,Paid Ad,20,3.5,0.019,1,4,1,0,36-45,24,2.18,112.47
C03770,Japan,37,Male,Silver,774,2024/3/15,75,2740.4,40.01,15,Books,Tablet,Debit Card,Email Campaign,17,4,0.04,3,0,1,0,36-45,26,2.91,106.22
C05559,United States,41,Female,Silver,138,2025/12/11,25,2740.17,99.45,37,Travel & Luggage,Mobile,Credit Card,Organic Search,6,4.2,0.12,3,4,0,0,36-45,5,5.43,595.69
C05454,United Kingdom,43,Male,Free,217,2025/9/23,33,2740.02,81.08,170,Automotive,Desktop,UPI / Digital Wallet,Organic Search,3,4,0.03,1,2,1,0,36-45,7,4.56,378.8
C02437,United Kingdom,26,Female,Gold,3089,2017/11/12,22,2735.67,127.57,24,Clothing & Apparel,Desktop,PayPal,Direct,8,3.5,0.045,1,5,1,0,25-35,103,0.21,26.57
C06548,Australia,58,Male,Silver,446,2025/2/6,61,2735.21,48.34,175,Clothing & Apparel,Desktop,Buy Now Pay Later,Email Campaign,14,4.3,0.066,4,14,1,0,>45,15,4.1,183.98
C03368,Canada,41,Male,Free,716,2024/5/12,33,2731.59,80.19,11,Home & Kitchen,Tablet,Credit Card,Email Campaign,4,3.7,0.03,1,5,1,0,36-45,24,1.38,114.45
C01402,Singapore,48,Male,Silver,58,2026/3/1,53,2731.49,49.26,28,Books,Desktop,Debit Card,Paid Ad,18,4.6,0.094,5,1,0,0,>45,2,27.41,1412.84
C04784,France,34,Female,Platinum,329,2025/6/3,62,2730.86,48.83,2,Books,Desktop,Debit Card,Organic Search,5,3.8,0.113,7,9,1,1,25-35,11,5.65,249.01
C04571,United States,31,Male,Platinum,938,2023/10/3,16,2724.58,149.76,70,Electronics,Desktop,PayPal,Organic Search,5,4.3,0,0,14,1,0,25-35,31,0.51,87.14
C02650,United States,31,Male,Free,388,2025/4/5,29,2721.06,103.31,38,Books,Desktop,Credit Card,Organic Search,2,4,0.138,4,6,1,0,25-35,13,2.24,210.39
C03186,United Kingdom,41,Female,Silver,880,2023/11/30,29,2718.47,100.77,3,Electronics,Mobile,Credit Card,Organic Search,6,2.4,0.103,3,3,0,1,36-45,29,0.99,92.68
C00094,United States,49,Male,Free,3635,2016/5/15,39,2717.38,66.79,45,Food & Grocery,Desktop,Credit Card,Email Campaign,12,3.7,0,0,9,0,0,>45,121,0.32,22.43
C03125,Canada,36,Female,Gold,75,2026/2/12,14,2715.17,195.59,58,Books,Desktop,Credit Card,Paid Ad,4,3.4,0,0,4,1,0,36-45,3,5.6,1086.07
C03305,United States,18,Male,Free,143,2025/12/6,17,2713.92,139.76,47,Home & Kitchen,Desktop,Credit Card,Direct,3,3.5,0.059,1,5,0,0,<25,5,3.57,569.35
C03726,France,35,Female,Gold,672,2024/6/25,12,2710.3,213.32,46,Clothing & Apparel,Mobile,Credit Card,Email Campaign,1,4.3,0.083,1,5,1,0,25-35,22,0.54,121
C00276,India,25,Female,Silver,576,2024/9/29,37,2708.3,75.73,16,Electronics,Tablet,Credit Card,Paid Ad,10,4.5,0.081,3,2,0,0,25-35,19,1.93,141.06
C05141,United States,27,Male,Free,977,2023/8/25,29,2707.09,91.33,7,Clothing & Apparel,Mobile,Buy Now Pay Later,Paid Ad,3,4.1,0.103,3,2,1,0,25-35,33,0.89,83.12
C05859,UAE,40,Male,Free,2073,2020/8/24,7,2706.49,349.78,82,Jewelry & Accessories,Mobile,Debit Card,Direct,1,4.7,0,0,8,0,0,36-45,69,0.1,39.17
C06184,United States,36,Female,Free,359,2025/5/4,29,2705.63,82.21,3,Pet Supplies,Desktop,Debit Card,Email Campaign,3,2.9,0.034,1,8,0,0,36-45,12,2.42,226.1
C04337,Brazil,30,Female,Silver,40,2026/3/19,23,2702.77,136.97,15,Clothing & Apparel,Desktop,Bank Transfer,Social Media,5,4,0.087,2,0,0,0,25-35,1,17.25,2027.08
C06450,United Kingdom,47,Female,Silver,59,2026/2/28,46,2702.04,64.36,119,Clothing & Apparel,Mobile,Credit Card,Organic Search,9,4.3,0.13,6,14,1,0,>45,2,23.39,1373.92
C06563,United Kingdom,39,Female,Free,2945,2018/4/5,17,2697.07,174.49,15,Toys & Games,Mobile,Credit Card,Paid Ad,2,4.1,0.059,1,4,1,0,36-45,98,0.17,27.47
C04802,Canada,41,Female,Free,2141,2020/6/17,34,2696.65,81.31,146,Sports & Outdoors,Mobile,Credit Card,Email Campaign,9,4.3,0.059,2,5,0,0,36-45,71,0.48,37.79
C00759,United States,18,Male,Platinum,3399,2017/1/6,16,2696.1,196.99,14,Electronics,Desktop,Credit Card,Paid Ad,1,4.9,0,0,2,0,0,<25,113,0.14,23.8
C05471,Brazil,56,Male,Platinum,604,2024/9/1,33,2694.87,93.48,89,Clothing & Apparel,Mobile,Credit Card,Organic Search,8,4.4,0.091,3,0,0,0,>45,20,1.64,133.85
C02072,Italy,41,Male,Gold,781,2024/3/8,10,2694.58,267.96,58,Sports & Outdoors,Mobile,Credit Card,Direct,1,4.7,0,0,18,1,0,36-45,26,0.38,103.5
C04367,Japan,37,Male,Free,578,2024/9/27,35,2691.96,83.28,10,Electronics,Mobile,Credit Card,Organic Search,9,4.8,0,0,16,0,0,36-45,19,1.82,139.72
C02036,Mexico,37,Female,Free,90,2026/1/28,60,2684.15,51.65,3,Office Supplies,Tablet,PayPal,Organic Search,7,4.3,0.05,3,4,1,0,36-45,3,20,894.72
C07057,United States,36,Female,Gold,90,2026/1/28,61,2684.12,41.67,20,Jewelry & Accessories,Desktop,UPI / Digital Wallet,Email Campaign,22,4.7,0.098,6,4,1,0,36-45,3,20.33,894.71
C04570,India,42,Female,Platinum,227,2025/9/13,21,2683.18,131.9,126,Sports & Outdoors,Mobile,Cryptocurrency,Email Campaign,5,4.5,0.048,1,2,0,0,36-45,8,2.78,354.61
C00971,United States,51,Female,Silver,85,2026/2/2,55,2682.18,44.2,1,Health & Wellness,Mobile,Buy Now Pay Later,Social Media,14,4.6,0.127,7,9,1,0,>45,3,19.41,946.65
C06989,Australia,18,Male,Free,524,2024/11/20,21,2680.88,115.98,35,Home & Kitchen,Tablet,Credit Card,Social Media,8,4.5,0.048,1,6,1,0,<25,17,1.2,153.49
C05746,Germany,45,Male,Silver,1302,2022/10/4,16,2680.83,157.99,25,Toys & Games,Mobile,UPI / Digital Wallet,Email Campaign,5,3.5,0.063,1,19,0,0,36-45,43,0.37,61.77
C01546,South Korea,49,Female,Free,237,2025/9/3,21,2678.84,120.3,31,Automotive,Mobile,Debit Card,Email Campaign,2,4.4,0.048,1,0,1,0,>45,8,2.66,339.09
C01662,India,18,Male,Free,213,2025/9/27,24,2676.32,103.19,16,Clothing & Apparel,Mobile,Buy Now Pay Later,Social Media,6,4.5,0.083,2,1,1,0,<25,7,3.38,376.95
C03952,United States,44,Other,Silver,1317,2022/9/19,34,2675.66,77.93,108,Office Supplies,Desktop,Credit Card,Social Media,12,3.7,0.029,1,2,1,0,36-45,44,0.77,60.95
C04106,Spain,22,Female,Silver,1106,2023/4/18,6,2673.73,409.55,11,Electronics,Mobile,PayPal,Organic Search,2,4.8,0,0,3,1,0,<25,37,0.16,72.52
C04339,South Africa,18,Male,Free,514,2024/11/30,19,2670.44,156.57,160,Home & Kitchen,Desktop,Buy Now Pay Later,Referral,6,4.8,0.105,2,3,1,0,<25,17,1.11,155.86
C00768,United States,35,Female,Gold,43,2026/3/16,23,2670.2,115.65,4,Clothing & Apparel,Desktop,PayPal,Social Media,4,4.7,0.087,2,10,0,0,25-35,1,16.05,1862.93
C04747,Canada,33,Female,Free,367,2025/4/26,32,2669.99,96.98,64,Clothing & Apparel,Mobile,Debit Card,Direct,10,3.4,0,0,2,1,0,25-35,12,2.62,218.26
C03620,Canada,40,Female,Gold,313,2025/6/19,43,2669.36,61.05,30,Sports & Outdoors,Desktop,Debit Card,Organic Search,15,4.7,0.023,1,1,1,0,36-45,10,4.12,255.85
C03841,Italy,42,Male,Free,429,2025/2/23,22,2668.75,118.04,31,Pet Supplies,Mobile,Credit Card,Paid Ad,2,4.8,0.091,2,4,1,0,36-45,14,1.54,186.63
C05290,United Kingdom,58,Female,Silver,310,2025/6/22,17,2668.73,152.91,46,Home & Kitchen,Desktop,Credit Card,Direct,1,4.6,0.059,1,5,0,0,>45,10,1.65,258.26
C03517,France,47,Male,Free,120,2025/12/29,16,2668.26,173.7,90,Clothing & Apparel,Mobile,PayPal,Paid Ad,5,3.3,0,0,0,1,0,>45,4,4,667.07
C05075,United States,21,Female,Free,977,2023/8/25,73,2667.72,42.59,80,Sports & Outdoors,Tablet,Debit Card,Email Campaign,10,3.9,0.041,3,0,0,0,<25,33,2.24,81.92
C04248,United Kingdom,47,Other,Free,340,2025/5/23,19,2663.09,124.26,77,Food & Grocery,Mobile,PayPal,Social Media,7,3.9,0.105,2,2,1,0,>45,11,1.68,234.98
C02414,Japan,28,Male,Free,875,2023/12/5,27,2662,98.62,50,Office Supplies,Mobile,Credit Card,Direct,3,3.4,0.074,2,2,1,0,25-35,29,0.93,91.27
C02985,South Korea,42,Male,Free,358,2025/5/5,17,2661.06,138.19,16,Clothing & Apparel,Mobile,Debit Card,Organic Search,4,4.5,0.118,2,16,1,0,36-45,12,1.42,222.99
C00927,United States,27,Male,Free,878,2023/12/2,39,2657.81,71.58,22,Toys & Games,Mobile,PayPal,Organic Search,13,4.6,0.077,3,2,1,0,25-35,29,1.33,90.81
C06926,United States,25,Female,Platinum,339,2025/5/24,18,2657.56,136.59,120,Clothing & Apparel,Mobile,Credit Card,Direct,6,4.5,0.111,2,4,1,0,25-35,11,1.59,235.18
C03512,United Kingdom,34,Female,Free,1497,2022/3/23,45,2655.01,57.23,1,Jewelry & Accessories,Mobile,PayPal,Email Campaign,6,4.3,0.067,3,13,0,0,25-35,50,0.9,53.21
C03147,United States,32,Female,Platinum,69,2026/2/18,18,2649.96,133.89,48,Books,Mobile,Credit Card,Referral,1,4.1,0.056,1,0,0,0,25-35,2,7.83,1152.16
C02236,United Kingdom,18,Female,Free,31,2026/3/28,14,2648.97,209.72,156,Clothing & Apparel,Tablet,Credit Card,Email Campaign,2,4.1,0.143,2,11,0,0,<25,1,13.55,2563.52
C01558,Mexico,46,Female,Free,760,2024/3/29,36,2648.88,65.9,115,Clothing & Apparel,Mobile,Credit Card,Organic Search,7,3.8,0.083,3,15,1,0,>45,25,1.42,104.56
C02662,United States,23,Female,Gold,128,2025/12/21,16,2646.75,172.54,172,Electronics,Mobile,Buy Now Pay Later,Email Campaign,3,3.5,0.063,1,1,0,0,<25,4,3.75,620.33
C03871,United Kingdom,46,Male,Gold,1196,2023/1/18,28,2644.1,109.85,6,Home & Kitchen,Desktop,Debit Card,Paid Ad,4,4.1,0.107,3,1,0,0,>45,40,0.7,66.32
C04121,United States,26,Female,Free,501,2024/12/13,41,2643.77,61.99,50,Jewelry & Accessories,Mobile,UPI / Digital Wallet,Referral,4,4.5,0.098,4,3,1,0,25-35,17,2.46,158.31
C07914,Germany,31,Male,Free,407,2025/3/17,14,2642.71,209.73,74,Pet Supplies,Mobile,PayPal,Email Campaign,4,4.5,0.071,1,0,1,0,25-35,14,1.03,194.79
C06535,Brazil,28,Female,Silver,356,2025/5/7,6,2639.92,456.47,9,Automotive,Mobile,PayPal,Paid Ad,0,3.7,0,0,5,1,0,25-35,12,0.51,222.47
C07541,United States,44,Female,Free,181,2025/10/29,38,2638.94,67.88,27,Health & Wellness,Mobile,Credit Card,Paid Ad,6,3.9,0,0,16,0,0,36-45,6,6.3,437.39
C00175,United States,43,Male,Free,1299,2022/10/7,10,2638.55,254.6,52,Clothing & Apparel,Mobile,PayPal,Paid Ad,1,4.6,0,0,6,1,0,36-45,43,0.23,60.94
C02721,United Kingdom,53,Female,Silver,108,2026/1/10,32,2638.51,92.67,1,Health & Wellness,Tablet,UPI / Digital Wallet,Direct,3,4.6,0.063,2,5,0,0,>45,4,8.89,732.92
C02544,Mexico,55,Female,Gold,296,2025/7/6,8,2634.25,315.96,47,Books,Desktop,PayPal,Organic Search,2,4.5,0.125,1,2,0,0,>45,10,0.81,266.98
C05166,Mexico,42,Female,Free,120,2025/12/29,45,2633.89,57.37,41,Clothing & Apparel,Mobile,Credit Card,Organic Search,5,3.9,0,0,3,1,0,36-45,4,11.25,658.47
C01434,United Kingdom,43,Male,Free,591,2024/9/14,21,2633.73,147.03,22,Home & Kitchen,Desktop,PayPal,Email Campaign,5,4.2,0.048,1,0,1,0,36-45,20,1.07,133.69
